location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Wyong,Central Coast,AU,2019-03-31T11:00:00.000Z,2019-03-31T22:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T11:00:00.000Z,2019-03-31T22:00:00+11:00,pm10,22.2,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T11:00:00.000Z,2019-03-31T22:00:00+11:00,pm25,7.8,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,pm10,23.8,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,pm25,7.2,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,no2,0.01,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T10:00:00.000Z,2019-03-31T21:00:00+11:00,o3,0.003,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,o3,0.008,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,pm10,24.9,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,pm25,6.9,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,no2,0.008,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T09:00:00.000Z,2019-03-31T20:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,no2,0.009000000000000001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,o3,0.009000000000000001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,pm10,25.3,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,pm25,6.5,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T08:00:00.000Z,2019-03-31T19:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,pm10,24.6,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,no2,0.003,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T07:00:00.000Z,2019-03-31T18:00:00+11:00,pm25,6.5,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,no2,0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,o3,0.024,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,pm25,6.1,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,pm10,24.1,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T06:00:00.000Z,2019-03-31T17:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,o3,0.024,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,pm10,24.6,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T05:00:00.000Z,2019-03-31T16:00:00+11:00,pm25,6.7,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,pm25,6.8,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,o3,0.023,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T04:00:00.000Z,2019-03-31T15:00:00+11:00,pm10,25.3,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,pm10,26.1,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,pm25,6.7,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,o3,0.024,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T03:00:00.000Z,2019-03-31T14:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,pm25,6.5,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,pm10,25.9,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T02:00:00.000Z,2019-03-31T13:00:00+11:00,o3,0.024,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,pm25,8.2,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,pm10,25.7,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,o3,0.024,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T01:00:00.000Z,2019-03-31T12:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T00:00:00.000Z,2019-03-31T11:00:00+11:00,o3,0.023,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T00:00:00.000Z,2019-03-31T11:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T00:00:00.000Z,2019-03-31T11:00:00+11:00,pm10,25.9,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T00:00:00.000Z,2019-03-31T11:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-31T00:00:00.000Z,2019-03-31T11:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T23:00:00.000Z,2019-03-31T10:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T23:00:00.000Z,2019-03-31T10:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T23:00:00.000Z,2019-03-31T10:00:00+11:00,pm10,25.8,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T23:00:00.000Z,2019-03-31T10:00:00+11:00,o3,0.021,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T23:00:00.000Z,2019-03-31T10:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T22:00:00.000Z,2019-03-31T09:00:00+11:00,pm10,25.4,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T22:00:00.000Z,2019-03-31T09:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T22:00:00.000Z,2019-03-31T09:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T22:00:00.000Z,2019-03-31T09:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T22:00:00.000Z,2019-03-31T09:00:00+11:00,o3,0.02,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T21:00:00.000Z,2019-03-31T08:00:00+11:00,no2,0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T21:00:00.000Z,2019-03-31T08:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T21:00:00.000Z,2019-03-31T08:00:00+11:00,pm10,25,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T21:00:00.000Z,2019-03-31T08:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T21:00:00.000Z,2019-03-31T08:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T20:00:00.000Z,2019-03-31T07:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T20:00:00.000Z,2019-03-31T07:00:00+11:00,pm10,24.6,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T20:00:00.000Z,2019-03-31T07:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T20:00:00.000Z,2019-03-31T07:00:00+11:00,no2,0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T20:00:00.000Z,2019-03-31T07:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T18:00:00.000Z,2019-03-31T05:00:00+11:00,no2,0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T18:00:00.000Z,2019-03-31T05:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T18:00:00.000Z,2019-03-31T05:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T18:00:00.000Z,2019-03-31T05:00:00+11:00,pm10,21.4,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T18:00:00.000Z,2019-03-31T05:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T16:00:00.000Z,2019-03-31T03:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T16:00:00.000Z,2019-03-31T03:00:00+11:00,no2,0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T16:00:00.000Z,2019-03-31T03:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T16:00:00.000Z,2019-03-31T03:00:00+11:00,pm10,18.5,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T16:00:00.000Z,2019-03-31T03:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T15:00:00.000Z,2019-03-31T02:00:00+11:00,pm10,17.7,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T15:00:00.000Z,2019-03-31T02:00:00+11:00,o3,0.021,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T15:00:00.000Z,2019-03-31T02:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T14:00:00.000Z,2019-03-31T01:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T14:00:00.000Z,2019-03-31T01:00:00+11:00,so2,-0.001,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T14:00:00.000Z,2019-03-31T01:00:00+11:00,pm10,17.1,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T14:00:00.000Z,2019-03-31T01:00:00+11:00,o3,0.019,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T14:00:00.000Z,2019-03-31T01:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T12:00:00.000Z,2019-03-30T23:00:00+11:00,o3,0.022000000000000002,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T12:00:00.000Z,2019-03-30T23:00:00+11:00,pm10,14.6,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T12:00:00.000Z,2019-03-30T23:00:00+11:00,no2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T12:00:00.000Z,2019-03-30T23:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T12:00:00.000Z,2019-03-30T23:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T11:00:00.000Z,2019-03-30T22:00:00+11:00,o3,0.023,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T11:00:00.000Z,2019-03-30T22:00:00+11:00,co,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T11:00:00.000Z,2019-03-30T22:00:00+11:00,so2,0,ppm,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wyong,Central Coast,AU,2019-03-30T11:00:00.000Z,2019-03-30T22:00:00+11:00,pm10,12.6,µg/m³,-32.195,150.6736111,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
